Time,bpm,mph,pace,Cadence,stride,distance-feet
0:09:29,158,2.6,22:46,53,29,3984.3
0:09:30,157,2.6,22:46,52,29,3988.84
0:09:31,155,2.6,22:46,52,29,3988.84
0:09:32,155,2.6,22:46,52,29,3997.91
0:09:33,153,2.6,22:46,52,29,4002.15
0:09:34,151,2.6,22:46,52,30,4006.38
0:09:35,151,2.6,22:46,52,30,4010.92
0:09:36,149,2.6,22:46,52,30,4010.92
0:09:37,148,2.6,22:46,52,30,4015.16
0:09:38,147,2.6,22:46,53,30,4019.09
0:09:39,147,2.6,22:46,53,29,4023.63
0:09:40,147,2.6,22:46,54,29,4027.86
0:09:41,146,2.6,22:46,54,29,4032.4
0:09:42,146,2.6,22:46,54,29,4032.4
0:09:43,145,2.7,22:17,54,29,4036.64
0:09:44,143,2.7,22:17,54,28,4041.17
0:09:45,139,2.7,22:17,54,28,4045.71
0:09:46,136,2.7,22:17,54,28,4045.71
0:09:47,136,2.7,21:50,54,28,4054.18
0:09:48,137,3.6,16:37,63,28,4061.44
0:09:49,138,4.5,13:16,69,30,4066.28
0:09:50,138,4.5,13:16,69,30,4066.28
0:09:51,138,4.5,13:16,69,30,4066.28
0:09:52,141,6.1,9:48,80,41,4077.32
0:09:53,141,6.2,9:42,80,43,4088.35
0:09:54,141,6.2,9:42,80,43,4099.39
0:09:55,141,6.2,9:36,80,44,4110.42
0:09:56,141,6.3,9:31,80,44,4121.46
0:09:57,142,6.4,9:26,81,45,4132.49
0:09:58,142,6.4,9:26,81,45,4143.53
0:09:59,141,6.4,9:21,80,45,4151.9
0:10:00,143,6.3,9:31,80,45,4162.94
0:10:01,142,6.3,9:31,80,45,4172.77
0:10:02,144,4.5,13:16,80,45,4183.81
0:10:03,145,4.6,13:06,80,39,4194.84
0:10:04,145,4.6,13:06,80,39,4195.16
0:10:05,145,4.8,12:28,80,33,4205.75
0:10:06,146,4.9,12:20,81,34,4216.64
0:10:07,146,4.9,12:11,81,34,4222.09
0:10:08,147,5,12:03,81,35,4227.53
0:10:09,147,5,11:55,81,35,4238.57
0:10:10,148,5,11:55,81,35,4244.17
0:10:11,148,5,11:55,81,35,4244.17
0:10:12,148,5,11:55,81,35,4249.62
0:10:13,148,5.4,11:02,81,35,4260.65
0:10:14,151,5.6,10:42,81,38,4271.69
0:10:15,151,5.6,10:42,81,38,4279.87
0:10:16,152,5.6,10:42,81,39,4290.9
0:10:17,152,5.6,10:42,81,39,4292.58
0:10:18,152,5.6,10:48,81,39,4303.61
0:10:19,154,5.6,10:48,81,39,4310.12
0:10:20,156,5.6,10:48,80,39,4321.16
0:10:21,156,5.6,10:42,80,40,4332.19
0:10:22,157,5.7,10:34,80,40,4341.59
0:10:23,157,5.7,10:28,80,41,4352.62
0:10:24,157,5.7,10:28,80,41,4360.95
0:10:25,157,5.7,10:28,80,41,4367.3
0:10:26,158,5.7,10:34,82,41,4378.33
0:10:27,158,5.7,10:34,83,41,4384.85
0:10:28,158,5.7,10:34,83,41,4384.85
0:10:29,157,5.7,10:28,83,40,4391.2
0:10:30,157,5.8,10:22,81,40,4402.23
0:10:31,158,5.8,10:22,82,40,4413.27
0:10:32,159,5.8,10:22,82,40,4416.91
0:10:33,159,5.9,10:10,82,40,4427.95
0:10:34,160,5.9,10:10,81,41,4438.98
0:10:35,160,5.9,10:10,80,42,4450.02
0:10:36,160,5.8,10:16,80,42,4461.05
0:10:37,160,5.8,10:22,80,42,4468.04
0:10:38,161,5.7,10:28,79,41,4479.08
0:10:39,161,5.7,10:28,79,41,4486.5
0:10:40,160,5.7,10:28,79,41,4492.55
0:10:41,160,5.6,10:42,81,42,4503.58
0:10:42,160,5.6,10:42,81,41,4510.09
0:10:43,160,5.6,10:42,80,41,4516.14
0:10:44,160,5.6,10:42,80,41,4516.14
0:10:45,160,5.6,10:42,79,39,4527.18
0:10:46,161,5.6,10:42,80,40,4538.21
0:10:47,161,5.6,10:42,80,40,4549.25
0:10:48,160,5.6,10:42,80,40,4552.75
0:10:49,160,5.6,10:42,80,40,4563.78
0:10:50,161,5.6,10:42,81,40,4574.82
0:10:51,162,5.7,10:34,81,40,4582.7
0:10:52,162,5.7,10:34,81,40,4582.7
0:10:53,162,5.7,10:28,80,41,4593.73
0:10:54,162,5.7,10:28,80,41,4604.77
0:10:55,162,5.7,10:28,79,41,4615.07
0:10:56,162,5.7,10:28,80,41,4626.11
0:10:57,162,5.7,10:28,80,41,4627.78
0:10:58,163,5.7,10:28,80,41,4633.83
0:10:59,163,5.7,10:28,80,41,4633.83
0:11:00,164,5.8,10:22,80,41,4644.86
0:11:01,164,5.8,10:22,80,41,4653.49
0:11:02,165,5.8,10:22,80,41,4664.53
0:11:03,165,5.8,10:22,80,41,4675.56
0:11:04,165,5.7,10:28,79,41,4685.56
0:11:05,165,5.7,10:34,79,41,4691.31
0:11:06,164,5.5,10:55,79,41,4702.34
0:11:07,164,4.8,12:37,79,40,4713.38
0:11:08,164,4.9,12:20,79,37,4723.98
0:11:09,165,4.9,12:11,79,36,4729.43
0:11:10,165,4.9,12:11,79,36,4729.43
0:11:11,166,5.3,11:23,81,37,4740.46
0:11:12,166,5.3,11:23,81,37,4751.5
0:11:13,166,5.3,11:23,81,38,4759.07
0:11:14,166,5.3,11:23,81,38,4770.11
0:11:15,166,5.3,11:23,81,38,4770.57
0:11:16,166,5.3,11:16,81,38,4776.02
0:11:17,164,5.4,11:09,80,38,4782.67
0:11:18,164,5.3,11:16,77,38,4789.63
0:11:19,165,4.7,12:46,79,37,4800.66
0:11:20,165,4.7,12:46,79,37,4802.94
0:11:21,166,4.9,12:20,80,34,4813.98
0:11:22,166,4.9,12:11,79,34,4825.01
0:11:23,166,4.9,12:11,79,34,4825.33
0:11:24,166,5,12:03,79,35,4831.08
0:11:25,166,5.1,11:47,79,36,4842.11
0:11:26,166,5.1,11:47,79,36,4842.87
0:11:27,166,5,11:55,76,37,4853.91
0:11:28,165,4.5,13:16,70,37,4863.14
0:11:29,165,4.4,13:37,64,37,4867.98
0:11:30,165,4.4,13:47,59,37,4873.43
0:11:31,166,3,20:11,56,38,4879.48
0:11:32,166,3,20:11,56,36,4884.32
0:11:33,166,3,20:11,55,34,4889.16
0:11:34,166,3,20:11,55,32,4893.7
0:11:35,166,3,20:11,55,30,4898.54
0:11:36,166,2.9,20:34,55,30,4902.78
0:11:37,165,2.9,20:34,55,30,4902.78
0:11:38,165,2.9,20:34,55,30,4911.85
0:11:39,165,2.9,20:34,56,30,4916.69
0:11:40,163,2.9,20:34,56,30,4921.23
0:11:41,162,2.9,20:34,56,30,4925.77
0:11:42,162,2.9,20:34,56,30,4930.61
0:11:43,162,2.9,20:34,56,30,4930.61
0:11:44,160,2.9,20:34,56,30,4935.45
0:11:45,160,2.9,20:34,56,30,4935.45
0:11:46,158,3,20:11,56,30,4944.52
0:11:47,158,3,20:11,57,30,4949.06
0:11:48,158,3,20:11,57,30,4949.06
0:11:49,155,3,20:11,57,29,4958.44
0:11:50,155,3,20:11,56,29,4962.98
0:11:51,153,3,20:11,56,29,4967.82
0:11:52,153,3,20:11,56,29,4972.36
0:11:53,149,3,20:11,56,29,4977.2
0:11:54,149,3,20:11,56,29,4977.2
0:11:55,149,3,20:11,55,30,4982.04
0:11:56,146,3,20:11,55,30,4991.11
0:11:57,144,3,20:11,55,30,4991.11
0:11:58,144,3,20:11,56,30,4995.65
0:11:59,144,3,20:11,56,30,5000.19
0:12:00,144,3,20:11,56,30,5000.19
0:12:01,142,3,20:11,56,30,5005.03
0:12:02,142,3,20:11,56,30,5009.57
0:12:03,141,3,20:11,55,30,5014.11
0:12:04,140,3,20:11,55,30,5018.64
0:12:05,140,2.9,20:34,55,30,5028.02
0:12:06,138,2.9,20:34,56,30,5032.26
0:12:07,138,2.9,20:34,56,30,5037.1
0:12:08,135,2.9,20:34,56,30,5037.1
0:12:09,133,2.8,21:24,57,30,5041.03
0:12:10,133,2.6,23:16,57,29,5047.99
0:12:11,133,2.6,23:16,57,29,5047.99
0:12:12,136,3.4,17:29,64,28,5050.71
0:12:13,136,5.2,11:38,69,29,5055.55
0:12:14,143,6.1,9:53,82,39,5066.59
0:12:15,143,6.1,9:53,82,39,5077.62
0:12:16,143,6.2,9:36,81,43,5088.66
0:12:17,143,6.2,9:36,81,43,5099.69
0:12:18,143,6.2,9:36,80,43,5106.98
0:12:19,145,6.2,9:36,80,44,5118.02
0:12:20,145,6.3,9:31,80,44,5129.05
0:12:21,145,6.3,9:31,80,44,5134.81
0:12:22,144,6.3,9:31,81,45,5145.85
0:12:23,144,6.3,9:31,81,45,5156.88
0:12:24,145,6.2,9:42,80,45,5167.92
0:12:25,145,6.2,9:42,81,44,5178.95
0:12:26,146,6.2,9:42,81,44,5188.06
0:12:27,148,6.2,9:36,81,44,5199.09
0:12:28,147,6.2,9:36,80,44,5209.24
0:12:29,147,6.2,9:36,80,44,5209.24
0:12:30,147,6.2,9:36,79,44,5216.19
0:12:31,149,6.2,9:36,80,44,5227.23
0:12:32,150,6.2,9:42,80,44,5236.16
0:12:33,150,6,9:59,80,44,5247.2
0:12:34,150,6,9:59,80,44,5255.22
0:12:35,152,6,9:59,80,43,5266.26
0:12:36,152,6,9:59,80,43,5268.23
0:12:37,152,6,10:04,80,43,5279.26
0:12:38,154,5.9,10:10,80,43,5290.3
0:12:39,154,5.8,10:16,80,43,5301.33
0:12:40,154,5.8,10:16,80,43,5306.35
0:12:41,154,5.7,10:28,80,42,5317.38
0:12:42,155,5.7,10:34,79,41,5328.42
0:12:43,154,5.7,10:34,79,41,5329.95
0:12:44,155,5.2,11:38,79,41,5340.98
0:12:45,155,5.2,11:38,79,41,5347.79
0:12:46,155,5.2,11:38,80,38,5358.83
0:12:47,156,5.2,11:38,79,37,5365.04
0:12:48,156,5.2,11:38,79,37,5370.48
0:12:49,156,5.2,11:38,79,37,5381.52
0:12:50,156,5.1,11:47,79,37,5387.43
0:12:51,156,5.1,11:47,79,37,5392.87
0:12:52,157,5.2,11:38,80,37,5403.91
0:12:53,158,5.2,11:38,81,37,5409.81
0:12:54,158,5.2,11:38,81,37,5409.81
0:12:55,158,5.2,11:38,81,37,5409.81
0:12:56,158,5.2,11:38,81,37,5409.81
0:12:57,159,5.2,11:38,80,37,5415.56
0:12:58,160,4.9,12:20,80,37,5426.6
0:12:59,160,4.9,12:20,80,37,5437.63
0:13:00,160,4.8,12:28,82,36,5448.67
0:13:01,162,4.8,12:28,82,36,5459.7
0:13:02,162,4.9,12:20,82,34,5470.73
0:13:03,163,4.9,12:11,83,34,5476.37
0:13:04,163,5.2,11:38,82,35,5487.4
0:13:05,163,5.2,11:30,81,35,5498.44
0:13:06,163,5.4,11:09,80,37,5509.47
0:13:07,163,5.3,11:16,77,37,5519.93
0:13:08,163,5.3,11:16,77,37,5519.93
0:13:09,164,4.6,12:55,65,39,5530.97
0:13:10,164,4.6,12:55,65,39,5534.15
0:13:11,164,4.6,12:55,65,39,5534.15
0:13:12,163,3,19:48,60,39,5539.6
0:13:13,163,3,20:11,57,37,5544.44
0:13:14,163,2.9,20:58,56,32,5553.21
0:13:15,163,2.9,20:58,56,32,5553.21
0:13:16,163,2.7,21:50,54,30,5561.98
0:13:17,162,2.7,21:50,54,29,5566.22
0:13:18,162,2.7,21:50,54,29,5566.22
0:13:19,163,2.7,21:50,54,29,5574.99
0:13:20,163,2.7,21:50,55,28,5579.53
0:13:21,163,2.7,21:50,55,28,5579.53
0:13:22,163,2.7,21:50,55,28,5579.53
0:13:23,162,2.8,21:24,55,29,5588.61
0:13:24,161,2.8,21:24,55,29,5593.15
0:13:25,161,2.8,21:24,55,30,5597.68
0:13:26,160,2.8,21:24,55,30,5602.22
0:13:27,160,2.8,21:24,55,30,5606.46
0:13:28,160,2.8,21:24,55,30,5611.3
0:13:29,160,2.8,21:24,55,30,5611.3
0:13:30,158,2.7,21:50,55,30,5620.07
0:13:31,156,2.7,21:50,55,30,5624.31
0:13:32,155,2.7,21:50,55,30,5624.31
0:13:33,154,2.7,21:50,54,28,5633.38
0:13:34,154,2.7,21:50,54,28,5633.38
0:13:35,154,2.7,21:50,54,28,5633.38
0:13:36,153,2.8,21:24,55,28,5642.15
0:13:37,153,2.9,20:58,55,28,5646.69
0:13:38,152,2.9,20:34,56,29,5651.23
0:13:39,152,2.9,20:34,56,29,5651.23
0:13:40,145,2.9,20:58,56,30,5662.27
0:13:41,145,2.9,20:58,56,30,5673.3
0:13:42,145,2.9,20:58,56,30,5673.92
0:13:43,145,2.9,20:58,56,30,5673.92
0:13:44,145,2.9,20:58,56,30,5673.92
0:13:45,144,2.9,20:58,56,30,5678.16
0:13:46,144,2.9,20:58,56,30,5682.69
0:13:47,143,2.9,20:58,56,30,5687.23
0:13:48,142,2.9,20:58,56,30,5691.77
0:13:49,142,2.9,20:58,56,30,5691.77
0:13:50,135,3.3,18:04,61,31,5702.8
0:13:51,135,3.3,18:04,61,31,5713.84
0:13:52,135,3.3,18:04,61,31,5724.87
0:13:53,135,3.3,18:04,61,31,5735.91
0:13:54,135,3.3,18:04,61,31,5741.69
0:13:55,135,3.3,18:04,61,31,5741.69
0:13:56,135,3.3,18:04,61,31,5741.69
0:13:57,135,3.3,18:04,61,31,5741.69
0:13:58,135,3.3,18:04,61,31,5741.69
0:13:59,135,3.3,18:04,61,31,5741.69
0:14:00,136,3,19:48,56,31,5752.72
0:14:01,136,3,19:48,56,31,5760.14
0:14:02,136,3,19:48,56,31,5760.14
0:14:03,136,3,19:48,56,31,5760.14
0:14:04,135,3,20:11,56,31,5764.38
0:14:05,133,3,20:11,56,31,5764.38
0:14:06,133,3,20:11,56,31,5764.38
0:14:07,129,2.9,20:58,55,30,5773.15
0:14:08,129,2.8,21:24,55,30,5777.38
0:14:09,129,2.8,21:24,55,30,5777.38
0:14:10,130,2.8,21:24,54,30,5788.42
0:14:11,130,2.8,21:24,54,30,5791
0:14:12,130,2.8,21:24,54,30,5795.54
0:14:13,130,2.8,21:24,54,30,5795.54
0:14:14,130,2.8,21:24,54,30,5804.31
0:14:15,129,2.8,21:24,54,30,5804.31
0:14:16,127,2.8,21:24,55,30,5808.85
0:14:17,127,2.8,21:24,55,30,5808.85
0:14:18,127,2.8,21:24,55,30,5813.08
0:14:19,126,2.8,21:24,54,30,5817.62
0:14:20,126,2.8,21:24,55,30,5821.86
0:14:21,127,2.8,21:24,54,30,5826.39
0:14:22,127,2.8,21:24,55,30,5830.63
0:14:23,128,2.8,21:24,55,30,5835.47
0:14:24,129,2.8,21:24,55,30,5844.55
0:14:25,129,2.8,21:24,55,30,5848.78
0:14:26,129,2.8,21:24,55,30,5848.78
0:14:27,129,2.8,21:24,56,30,5853.02
0:14:28,129,2.8,21:24,56,30,5857.56
0:14:29,129,2.8,21:24,56,30,5857.56
0:14:30,128,2.8,21:24,56,30,5861.79
0:14:31,128,2.9,20:58,55,30,5866.33
0:14:32,125,2.9,20:34,56,30,5870.87
0:14:33,125,2.9,20:34,56,30,5870.87
0:14:34,125,2.9,20:34,56,30,5875.4
0:14:35,123,3,20:11,57,29,5886.44
0:14:36,122,3,20:11,57,29,5893.86
0:14:37,122,2.9,20:34,57,29,5898.7
0:14:38,122,2.9,20:58,56,29,5903.24
0:14:39,122,2.9,20:58,56,29,5903.24
0:14:40,123,2.7,21:50,54,29,5908.08
0:14:41,123,2.7,21:50,54,29,5908.08
0:14:42,122,2.6,22:46,51,29,5912.62
0:14:43,122,2.6,22:46,51,29,5912.62
0:14:44,122,2.5,24:25:00,48,29,5917.15
0:14:45,120,0,0:00,0,0,5917.15
0:14:46,120,0,0:00,0,0,5917.15
0:14:47,122,0,0:00,0,0,5917.15
0:14:48,123,0,0:00,0,0,5917.15
0:14:49,123,0,0:00,0,0,5917.15
0:14:50,123,0,0:00,0,0,5917.15
0:14:51,123,0,0:00,0,0,5917.15
0:14:52,123,0,0:00,0,0,5917.15
0:14:53,124,0,0:00,0,0,5917.15
0:14:54,124,0,0:00,0,0,5917.15
0:14:55,124,0,0:00,0,0,5917.15
0:14:56,124,0,0:00,0,0,5917.15
0:14:57,124,0,0:00,0,0,5917.15
0:14:58,124,0,0:00,0,0,5917.15
0:14:59,124,0,0:00,0,0,5917.15
0:15:00,125,0,0:00,0,0,5917.15
0:15:01,125,0,0:00,0,0,5917.15
0:15:02,125,0,0:00,0,0,5917.15
0:15:03,124,0,0:00,0,0,5917.15
0:15:04,122,0,0:00,0,0,5917.15
0:15:05,122,0,0:00,0,0,5917.15
0:15:06,122,0,0:00,0,0,5917.15
0:15:07,122,0,0:00,0,0,5917.15
0:15:08,122,0,0:00,0,0,5917.15
0:15:09,122,0,0:00,0,0,5917.15
0:15:10,122,0,0:00,0,0,5917.15
0:15:11,122,0,0:00,0,0,5917.15
0:15:12,115,2.6,23:16,58,29,5928.19
0:15:13,115,2.6,23:16,58,29,5939.22
0:15:14,115,2.6,23:16,58,29,5942.87
0:15:15,112,2.6,22:46,58,26,5947.71
0:15:16,112,2.7,22:17,57,25,5951.94
0:15:17,109,2.7,21:50,57,26,5956.48
0:15:18,109,3,20:11,60,27,5964.65
0:15:19,110,3,20:11,60,27,5964.65
0:15:20,110,4.2,14:21,70,29,5973.42
0:15:21,115,4.2,14:21,70,29,5973.42
0:15:22,115,4.5,13:16,79,33,5984.46
0:15:23,117,4.6,13:06,79,33,5994.6
0:15:24,117,4.6,12:55,79,33,6005.19
0:15:25,117,4.6,12:55,79,33,6005.19
0:15:26,117,4.6,12:55,79,33,6010.33
0:15:27,122,4.6,12:55,79,34,6015.17
0:15:28,122,4.6,12:55,80,34,6025.76
0:15:29,125,4.6,12:55,80,34,6030.9
0:15:30,126,4.6,12:55,80,34,6035.74
0:15:31,125,4.7,12:46,79,34,6046.78
0:15:32,124,4.6,12:55,78,34,6057.22
0:15:33,124,4.6,12:55,78,34,6062.37
0:15:34,124,4.6,12:55,78,34,6062.37
0:15:35,126,4.6,12:55,78,34,6062.37
0:15:36,126,4.7,12:46,78,35,6072.96
0:15:37,126,4.7,12:46,78,35,6072.96
0:15:38,129,4.7,12:46,78,35,6072.96
0:15:39,130,4.9,12:11,79,35,6083.99
0:15:40,130,4.9,12:11,79,35,6095.02
0:15:41,132,4.9,12:11,78,35,6106.06
0:15:42,132,4.9,12:11,78,35,6110.77
0:15:43,132,4.9,12:11,79,36,6121.81
0:15:44,135,4.9,12:11,79,36,6127.71
0:15:45,135,4.6,12:55,80,35,6138.75
0:15:46,135,4.5,13:16,80,34,6149.78
0:15:47,135,4.4,13:37,80,33,6160.82
0:15:48,135,4.4,13:37,79,32,6166.74
0:15:49,137,4.5,13:16,77,32,6171.88
0:15:50,137,4.5,13:16,77,32,6171.88
0:15:51,138,4.5,13:16,77,32,6171.88
0:15:52,138,4.6,13:06,77,32,6182.47
0:15:53,138,4.6,13:06,77,33,6192.76
0:15:54,139,4.6,13:06,77,33,6192.76
0:15:55,140,4.7,12:46,77,34,6203.79
0:15:56,140,4.7,12:46,77,34,6208.79
0:15:57,141,4.9,12:11,78,36,6219.82
0:15:58,141,4.6,12:55,78,36,6230.86
0:15:59,142,4.7,12:46,77,36,6241.89
0:16:00,143,4.8,12:37,77,36,6247.51
0:16:01,143,4.8,12:37,77,36,6247.51
0:16:02,143,4.8,12:37,77,35,6258.1
0:16:03,144,4.7,12:46,77,35,6263.55
0:16:04,144,4.7,12:46,77,35,6268.69
0:16:05,145,4.7,12:46,76,35,6279.73
0:16:06,145,4.7,12:46,77,35,6290.17
0:16:07,144,4.7,12:46,77,35,6290.17
0:16:08,144,4.7,12:46,77,35,6290.17
0:16:09,144,4.7,12:46,77,35,6290.17
0:16:10,144,4.7,12:46,77,35,6290.17
0:16:11,142,3.2,18:42,61,35,6301.21
0:16:12,142,3.2,18:42,61,35,6312.24
0:16:13,142,3.2,18:42,61,35,6323.28
0:16:14,141,3,20:11,54,32,6332.52
0:16:15,141,2.9,20:34,54,31,6336.76
0:16:16,141,2.9,20:34,54,31,6336.76
0:16:17,140,2.9,20:58,57,31,6340.69
0:16:18,142,2.9,20:58,57,31,6340.69
0:16:19,142,2.8,21:24,61,30,6344.02
0:16:20,142,2.8,21:24,61,30,6344.02
0:16:21,142,5.1,11:47,80,37,6355.06
0:16:22,142,5.1,11:47,80,37,6366.09
0:16:23,142,5.1,11:47,80,37,6377.12
0:16:24,142,5.1,11:47,80,37,6385.16
0:16:25,142,5.1,11:47,80,37,6385.16
0:16:26,142,5.1,11:47,80,37,6385.16
0:16:27,142,5.1,11:47,80,37,6385.16
0:16:28,142,5.1,11:47,80,37,6385.16
0:16:29,142,5.1,11:47,80,37,6385.16
0:16:30,142,5.1,11:47,80,37,6385.16
0:16:31,142,5.1,11:47,80,37,6385.16
0:16:32,140,5.1,11:47,81,37,6396.2
0:16:33,140,5.1,11:47,81,37,6407.23
0:16:34,140,5.1,11:47,81,37,6407.25
0:16:35,142,5.1,11:47,81,37,6412.7
0:16:36,142,4.9,12:11,80,36,6423.73
0:16:37,142,4.9,12:20,80,36,6434.48
0:16:38,143,4.8,12:28,79,35,6439.92
0:16:39,144,4.7,12:46,78,35,6450.51
0:16:40,144,4.7,12:46,78,35,6450.51
0:16:41,145,4.6,13:06,77,35,6460.49
0:16:42,146,4.6,13:06,77,34,6465.64
0:16:43,146,4.6,13:06,77,34,6465.64
0:16:44,145,4.5,13:16,76,33,6476.67
0:16:45,145,4.5,13:16,76,33,6481.37
0:16:46,146,4.5,13:26,76,34,6492.4
0:16:47,146,4.5,13:26,76,34,6503.44
0:16:48,146,4.5,13:26,76,34,6506.48
0:16:49,146,4.5,13:26,77,34,6511.62
0:16:50,146,4.4,13:37,77,33,6521.6
0:16:51,146,4.4,13:37,77,33,6521.6
0:16:52,146,4.4,13:47,77,33,6526.45
0:16:53,146,4.3,13:58,76,32,6536.13
0:16:54,146,4.3,13:58,77,32,6545.81
0:16:55,146,4.2,14:21,74,32,6556.4
0:16:56,146,4.2,14:21,74,32,6556.4
0:16:57,146,3.5,16:55,69,32,6562.75
0:16:58,145,3.4,17:46,63,31,6567.29
0:16:59,146,3.2,18:42,58,31,6571.52
0:17:00,146,3.1,19:23,56,31,6576.06
0:17:01,146,3.1,19:23,56,31,6576.06
0:17:02,146,3,19:48,55,31,6580.6
0:17:03,145,3,20:11,55,31,6585.14
0:17:04,145,2.9,20:34,54,31,6589.67
0:17:05,145,2.9,20:58,54,31,6593.91
0:17:06,145,2.8,21:24,54,31,6598.14
0:17:07,145,2.8,21:24,54,31,6598.14
0:17:08,145,2.7,21:50,54,31,6602.68
0:17:09,143,2.6,22:46,53,30,6611.46
0:17:10,143,2.6,22:46,53,30,6611.46
0:17:11,143,2.6,23:16,53,29,6615.69
0:17:12,142,2.5,23:52,53,29,6619.62
0:17:13,142,2.5,23:52,53,28,6623.56
0:17:14,142,2.5,23:52,53,28,6627.79
0:17:15,143,2.5,23:52,53,27,6631.73
0:17:16,142,2.5,23:52,53,27,6635.96
0:17:17,141,2.5,23:52,54,27,6640.2
0:17:18,141,2.5,23:52,54,27,6640.2
0:17:19,140,2.5,23:52,54,26,6644.43
0:17:20,140,2.5,23:52,53,26,6648.67
0:17:21,140,2.5,23:52,53,26,6648.67
0:17:22,141,2.4,24:59:00,52,26,6652.9
0:17:23,141,0,0:00,0,0,6652.9
0:17:24,139,0,0:00,0,0,6652.9
0:17:25,138,0,0:00,0,0,6652.9
0:17:26,138,0,0:00,0,0,6652.9
0:17:27,138,3.3,18:04,36,33,6661.98
0:17:28,142,4.4,13:47,55,40,6666.52
0:17:29,142,5.6,10:42,75,44,6672.57
0:17:30,143,6,10:04,80,43,6683.6
0:17:31,143,6,10:04,80,43,6694.64
0:17:32,143,6,10:04,80,43,6694.65
0:17:33,144,6.3,9:31,80,43,6705.69
0:17:34,144,6.4,9:26,80,44,6716.72
0:17:35,144,6.4,9:21,80,44,6727.76
0:17:36,143,6.4,9:21,80,44,6732.47
0:17:37,143,6.4,9:21,80,46,6743.5
0:17:38,143,6.4,9:26,80,46,6753.95
0:17:39,143,6.4,9:26,79,46,6760.9
0:17:40,143,6.3,9:31,79,46,6771.94
0:17:41,144,6.2,9:36,79,46,6782.97
0:17:42,145,6.2,9:36,79,46,6787.83
0:17:43,146,6.1,9:53,79,45,6798.87
0:17:44,146,6.1,9:53,79,45,6807.49
0:17:45,146,6,9:59,79,44,6813.85
0:17:46,145,6,9:59,80,44,6820.5
0:17:47,145,5.3,11:23,79,43,6831.54
0:17:48,145,5.2,11:30,78,42,6839.56
0:17:49,145,5.2,11:38,78,41,6845.31
0:17:50,146,5.3,11:16,79,39,6856.35
0:17:51,146,5.1,11:47,79,39,6867.38
0:17:52,145,5.1,11:47,78,39,6875.26
0:17:53,146,5,11:55,79,37,6886.15
0:17:54,146,5,11:55,80,37,6891.6
0:17:55,146,5.2,11:30,80,36,6897.35
0:17:56,146,4.8,12:28,80,35,6908.38
0:17:57,146,4.8,12:28,80,35,6908.54
0:17:58,146,4.8,12:28,81,35,6913.68
0:17:59,146,4.8,12:28,80,34,6918.82
0:18:00,147,4.8,12:28,80,34,6929.11
0:18:01,146,4.9,12:20,79,34,6934.86
0:18:02,146,4.9,12:11,80,34,6940.3
0:18:03,147,4.9,12:11,80,35,6951.34
0:18:04,147,4.9,12:11,80,35,6956.94
0:18:05,147,4.9,12:20,79,35,6967.98
0:18:06,147,4.9,12:11,79,36,6978.42
0:18:07,148,4.9,12:11,80,36,6983.87
0:18:08,148,4.9,12:20,80,35,6994.46
0:18:09,147,4.9,12:11,81,35,6999.9
0:18:10,150,5,11:55,81,35,7005.35
0:18:11,150,5,11:55,81,35,7005.35
0:18:12,150,5.2,11:30,81,35,7016.38
0:18:13,151,5.2,11:30,81,35,7017.45
0:18:14,151,5.2,11:38,80,36,7028.48
0:18:15,152,5,11:55,79,37,7039.52
0:18:16,152,5,12:03,80,37,7045.28
0:18:17,152,5,12:03,79,36,7050.73
0:18:18,152,5.2,11:38,79,36,7061.76
0:18:19,154,5.2,11:38,79,37,7072.8
0:18:20,153,5.1,11:47,80,37,7083.83
0:18:21,153,5,11:55,80,37,7090.66
0:18:22,155,5,12:03,79,37,7096.11
0:18:23,155,4.9,12:20,79,36,7106.69
0:18:24,156,4.8,12:28,80,36,7111.54
0:18:25,156,4.8,12:28,75,36,7118.8
0:18:26,156,4.8,12:28,75,36,7118.8
0:18:27,156,4.8,12:28,75,36,7118.8
0:18:28,156,5.2,11:30,73,35,7129.83
0:18:29,156,5,11:55,79,38,7140.87
0:18:30,157,5,12:03,74,39,7146.33
0:18:31,157,4.9,12:11,80,39,7151.17
0:18:32,158,4.9,12:11,80,36,7161.76
0:18:33,158,4.9,12:11,79,35,7172.65
0:18:34,158,4.9,12:20,79,36,7183.23
0:18:35,159,4.9,12:20,80,36,7188.38
0:18:36,158,5,12:03,80,36,7193.52
0:18:37,159,4.9,12:11,79,35,7204.41
0:18:38,160,4.9,12:11,79,35,7209.86
0:18:39,160,4.9,12:11,79,35,7215.3
0:18:40,160,4.9,12:11,79,35,7215.3
0:18:41,159,4.9,12:11,80,36,7220.75
0:18:42,159,4.9,12:11,80,35,7231.34
0:18:43,159,5,12:03,81,35,7236.48
0:18:44,160,5,11:55,81,35,7247.51
0:18:45,160,5,11:55,80,35,7258.55
0:18:46,160,5.2,11:38,81,35,7269.58
0:18:47,161,5.2,11:38,80,36,7275.81
0:18:48,161,5.2,11:38,81,36,7281.25
0:18:49,161,5.2,11:30,81,36,7292.29
0:18:50,162,5.2,11:30,82,36,7298.5
0:18:51,162,5.3,11:23,82,36,7304.25
0:18:52,162,5.3,11:23,82,36,7304.25
0:18:53,161,5.3,11:23,81,37,7315.28
0:18:54,163,5.3,11:23,81,37,7321.79
0:18:55,162,5.2,11:30,81,38,7327.24
