Timestamp,accelX,accelY,accelZ,gyroX(rad/s),gyroY(rad/s),gyroZ(rad/s),Roll(rads),Pitch(rads),Yaw(rads),Lat,Long,Speed(mph),TrueHeading,Alt(feet),ActivityType,ActivityConfidence,Pressure(kilopascals),RelativeAltitude(meters),magX(µT),magY(µT),magZ(µT),calMagX,calMagY,calMagZ
01-Nov-2017 17:53:22.522,-0.0733,-0.3257,-0.5474,1.1817,-0.2933,1.0116,0.0603,0.5446,-0.7869,40.102229,-88.230118,5.0555,46.529,757.358887,Walking,High,98.434,9.7977,-2.4397,21.4994,-551.587,17.1727,-9.1313,-48.5673
01-Nov-2017 17:53:23.523,-0.5764,0.7594,0.2208,0.606,2.2903,0.5761,0.0603,0.5446,-0.7869,40.102248,-88.230123,5.0555,42.4927,757.86792,Walking,High,98.434,9.7977,17.2521,11.9888,-566.7493,17.1727,-9.1313,-48.5673
01-Nov-2017 17:53:24.525,-0.4317,1.004,0.3841,-1.6228,0.3438,-1.1766,0.0603,0.5446,-0.7869,40.102272,-88.230125,5.0555,45.4394,758.712341,Walking,High,98.4345,9.7475,-6.6256,21.093,-546.0145,17.1727,-9.1313,-48.5673
01-Nov-2017 17:53:25.527,0.4498,2.9317,0.2258,-0.1864,0.3996,-1.1386,0.0603,0.5446,-0.7869,40.102288,-88.230122,5.0555,49.184,759.050781,Walking,High,98.4363,9.5969,0.2586,20.9239,-552.3611,17.1727,-9.1313,-48.5673
01-Nov-2017 17:53:26.529,-0.5562,1.0023,0.0268,-3.599,0.0086,-0.7104,0.0603,0.5446,-0.7869,40.102305,-88.230119,4.9213,42.5681,761.095459,Walking,High,98.4345,9.7475,13.2768,15.927,-566.0782,17.1727,-9.1313,-48.5673
01-Nov-2017 17:53:27.530,0.2093,1.4477,0.0449,1.5594,-0.4147,2.7069,0.0603,0.5446,-0.7869,40.102321,-88.230117,4.9213,38.5218,759.146118,Walking,High,98.4345,9.7502,-1.0084,22.042,-548.965,17.1727,-9.1313,-48.5673
01-Nov-2017 17:53:28.531,-0.3559,0.5782,-0.1371,-2.7389,3.5058,-1.7684,0.0603,0.5446,-0.7869,40.102338,-88.230116,4.9213,44.415,758.273438,Walking,High,98.4345,9.7502,-2.1436,22.5502,-552.9268,17.1727,-9.1313,-48.5673
01-Nov-2017 17:53:29.533,-0.2206,0.8571,-0.1281,-1.3057,0.4341,0.7618,0.0603,0.5446,-0.7869,40.102354,-88.230118,3.4449,45.6699,757.017273,Walking,High,98.4357,9.6524,5.8692,21.0436,-558.0962,17.1727,-9.1313,-48.5673
01-Nov-2017 17:53:30.535,-0.4834,1.3723,0.1316,3.1655,1.8406,2.5891,0.0603,0.5446,-0.7869,40.102372,-88.230119,4.966,42.9736,757.110779,Walking,High,98.4361,9.618,12.9184,18.4843,-558.9214,17.1727,-9.1313,-48.5673
01-Nov-2017 17:53:31.536,-0.193,-0.1616,0.4807,-2.4354,-2.6692,-2.0866,0.0603,0.5446,-0.7869,40.102391,-88.23012,3.7133,40.4164,756.982849,Walking,High,98.4357,9.6524,-8.8082,22.9433,-548.679,17.1727,-9.1313,-48.5673
01-Nov-2017 17:53:32.539,-0.361,-0.5682,-0.1829,1.2058,-0.1529,0.6964,0.0603,0.5446,-0.7869,40.102418,-88.230117,7.4714,51.2856,756.41571,Walking,High,98.4371,9.5335,-2.8118,22.4729,-550.2233,17.1727,-9.1313,-48.5673
01-Nov-2017 17:53:33.539,-0.2261,0.9067,0.4088,0.7545,2.0511,0.0181,0.0603,0.5446,-0.7869,40.102446,-88.230114,5.1897,42.5215,756.435364,Walking,High,98.4376,9.4886,15.523,15.646,-567.671,17.1727,-9.1313,-48.5673
01-Nov-2017 17:53:34.541,-0.1835,0.987,0.1079,0.7749,-0.0897,1.5249,0.0603,0.5446,-0.7869,40.102464,-88.23011,5.1897,40.4602,756.665649,Walking,High,98.4382,9.4357,-3.1059,23.599,-547.6584,17.1727,-9.1313,-48.5673
01-Nov-2017 17:53:35.542,0.2687,2.8894,1.1512,-1.6303,2.0376,-1.2877,0.0603,0.5446,-0.7869,40.102485,-88.230107,5.1897,51.185,756.843872,Walking,High,98.439,9.3644,-2.2943,23.6737,-552.9879,17.1727,-9.1313,-48.5673
01-Nov-2017 17:53:36.545,0.1147,0.945,0.3195,0.4283,2.0755,-0.2235,0.0603,0.5446,-0.7869,40.102508,-88.230106,4.6752,45.3451,758.029541,Walking,High,98.4393,9.3432,12.1482,16.9644,-567.3339,17.1727,-9.1313,-48.5673
01-Nov-2017 17:53:37.547,0.1064,2.3849,0.1998,2.6226,-0.9565,2.1757,0.0603,0.5446,-0.7869,40.102531,-88.230106,5.4581,34.7758,759.063416,Walking,High,98.4395,9.3221,4.0698,22.7523,-557.5399,17.1727,-9.1313,-48.5673
01-Nov-2017 17:53:38.548,-0.1492,-0.3539,0.3013,-3.3815,-0.6059,-3.0623,0.0603,0.5446,-0.7869,40.102555,-88.230106,5.4581,42.6119,759.769226,Walking,High,98.4409,9.2058,-4.0138,23.6607,-550.8019,17.1727,-9.1313,-48.5673
01-Nov-2017 17:53:39.551,-0.4574,1.5154,0.4361,1.0485,1.6234,2.6357,0.0603,0.5446,-0.7869,40.102581,-88.230106,5.5029,46.9598,760.345947,Walking,High,98.4401,9.2745,9.7293,17.7553,-574.7341,17.1727,-9.1313,-48.5673
01-Nov-2017 17:53:40.551,-0.1317,0.8503,-0.2081,1.8439,-3.4737,2.838,0.0603,0.5446,-0.7869,40.102607,-88.230105,5.5476,40.4471,760.772461,Walking,High,98.4401,9.2745,12.6059,15.9981,-564.423,17.1727,-9.1313,-48.5673
01-Nov-2017 17:53:41.552,-0.1524,0.3894,0.4555,-2.3332,0.3658,-1.6158,0.0603,0.5446,-0.7869,40.102627,-88.230103,3.8028,43.1174,760.696167,Walking,High,98.4401,9.2745,-10.9754,21.2019,-545.9099,17.1727,-9.1313,-48.5673
01-Nov-2017 17:53:42.553,0.3462,0.603,-0.2627,-0.0884,0.5018,-1.755,0.0603,0.5446,-0.7869,40.102651,-88.230101,6.6437,48.7539,761.176819,Walking,High,98.4405,9.2428,-3.0453,24.7163,-553.196,17.1727,-9.1313,-48.5673
01-Nov-2017 17:53:43.555,-0.4227,0.924,0.4043,-2.4629,-0.5405,-1.2749,0.0603,0.5446,-0.7869,40.102674,-88.230101,4.541,41.1488,761.976196,Walking,High,98.4419,9.1239,17.6772,11.0776,-576.8875,17.1727,-9.1313,-48.5673
01-Nov-2017 17:53:44.558,-0.3719,1.4377,0.2784,0.7118,0.6994,1.9658,0.0603,0.5446,-0.7869,40.102693,-88.230102,4.541,42.0973,762.158386,Walking,High,98.4405,9.2428,-3.7079,23.517,-548.4805,17.1727,-9.1313,-48.5673
01-Nov-2017 17:53:45.559,0.1155,4.1219,0.9188,-1.0574,1.7415,-2.2358,0.0603,0.5446,-0.7869,40.102716,-88.230102,4.541,46.3087,762.062256,Walking,High,98.4411,9.19,-1.9882,21.8047,-550.9114,17.1727,-9.1313,-48.5673
01-Nov-2017 17:53:46.560,-0.5083,1.4523,0.1873,0.9302,1.7189,-0.3168,0.0603,0.5446,-0.7869,40.102739,-88.230104,4.9884,41.1167,762.809204,Walking,High,98.4411,9.19,2.092,15.2897,-570.1378,17.1727,-9.1313,-48.5673
01-Nov-2017 17:53:47.562,0.0384,1.3665,0.0686,2.2339,-1.172,2.3468,0.0603,0.5446,-0.7869,40.10276,-88.230103,5.1226,31.714,763.211304,Walking,High,98.4415,9.1583,-8.9412,22.382,-572.0095,17.1727,-9.1313,-48.5673
01-Nov-2017 17:53:48.563,-0.1886,0.3881,0.1023,-3.2269,-0.3537,-2.9969,0.0603,0.5446,-0.7869,40.102783,-88.2301,5.1226,41.4001,764.095581,Walking,High,98.4416,9.1503,1.0774,23.4037,-554.3629,17.1727,-9.1313,-48.5673
01-Nov-2017 17:53:49.564,-0.3436,0.9003,-0.2292,1.3653,1.4072,1.8193,0.0603,0.5446,-0.7869,40.102809,-88.230098,5.4358,37.3998,765.268616,Walking,High,98.4416,9.1503,6.7497,19.5398,-566.2192,17.1727,-9.1313,-48.5673
01-Nov-2017 17:53:50.566,0.1954,1.821,0.0955,1.9384,2.0333,2.6747,0.0603,0.5446,-0.7869,40.102835,-88.230096,5.995,33.0017,765.869751,Walking,High,98.4421,9.1054,8.3362,22.5627,-561.0198,17.1727,-9.1313,-48.5673
01-Nov-2017 17:53:51.568,-0.1621,-0.4935,0.4038,-2.6823,-2.198,-2.2889,0.0603,0.5446,-0.7869,40.102856,-88.230095,4.2278,43.0325,765.602417,Walking,High,98.4444,8.9046,-1.0826,25.4928,-547.9498,17.1727,-9.1313,-48.5673
01-Nov-2017 17:53:52.570,0.028,3.4813,0.5282,1.2139,-0.0611,1.7691,0.0603,0.5446,-0.7869,40.102882,-88.230095,7.3372,43.6743,765.200134,Walking,High,98.4432,9.0103,4.6722,23.4348,-556.4109,17.1727,-9.1313,-48.5673
01-Nov-2017 17:53:53.572,-0.3088,1.3794,0.1263,1.7266,0.5934,1.384,0.0603,0.5446,-0.7869,40.102911,-88.230094,6.3305,34.5077,764.39856,Walking,High,98.4452,8.8385,9.3844,20.3209,-562.1774,17.1727,-9.1313,-48.5673
01-Nov-2017 17:53:54.575,-0.3624,-0.2661,0.1423,-2.0967,0.0851,-2.3095,0.0603,0.5446,-0.7869,40.102934,-88.230095,6.3305,37.7611,765.08783,Walking,High,98.4452,8.8359,-11.8802,23.8912,-547.2981,17.1727,-9.1313,-48.5673
01-Nov-2017 17:53:55.576,-0.615,-0.202,0.0303,0.8828,-0.2794,-0.236,0.0603,0.5446,-0.7869,40.102961,-88.230097,6.3305,40.9589,765.499084,Walking,High,98.4467,8.717,-2.7472,23.5176,-554.1868,17.1727,-9.1313,-48.5673
01-Nov-2017 17:53:56.576,-0.0334,0.1319,-0.4147,2.3464,2.6687,-1.5167,0.0603,0.5446,-0.7869,40.102989,-88.2301,5.8384,36.5438,766.780701,Walking,High,98.4475,8.643,14.7003,16.3147,-566.608,17.1727,-9.1313,-48.5673
01-Nov-2017 17:53:57.578,-0.0855,-0.4501,0.0721,-1.7186,0.3421,-1.7891,0.0603,0.5446,-0.7869,40.103009,-88.230104,5.8384,40.3853,765.881592,Walking,High,98.4475,8.643,-10.9064,23.9747,-547.7535,17.1727,-9.1313,-48.5673
01-Nov-2017 17:53:58.579,-0.5981,-0.5365,0.2212,0.572,0.116,-0.5288,0.0603,0.5446,-0.7869,40.103035,-88.230108,5.8384,43.0594,765.733826,Walking,High,98.448,8.6007,-3.5612,22.9163,-549.9133,17.1727,-9.1313,-48.5673
01-Nov-2017 17:53:59.581,0.0627,0.2166,-0.13,1.808,-0.0824,-1.6899,0.0603,0.5446,-0.7869,40.103062,-88.230113,5.8384,36.1701,765.685913,Walking,High,98.4491,8.5083,15.8986,14.7496,-567.6088,17.1727,-9.1313,-48.5673
01-Nov-2017 17:54:00.584,-0.0776,0.126,0.5817,-0.9065,0.4126,0.6031,0.0603,0.5446,-0.7869,40.103083,-88.230115,5.8384,41.4213,765.527161,Walking,High,98.45,8.429,-12.0975,20.3677,-544.9372,17.1727,-9.1313,-48.5673
01-Nov-2017 17:54:01.584,0.0254,-0.3778,-0.4122,-1.1743,-0.0035,-2.2201,0.0603,0.5446,-0.7869,40.103108,-88.230119,7.0464,46.5141,765.364136,Walking,High,98.4491,8.5083,-7.6978,21.2946,-554.8551,17.1727,-9.1313,-48.5673
01-Nov-2017 17:54:02.585,-0.4118,0.6471,0.1203,-1.9877,-1.6284,1.261,0.0603,0.5446,-0.7869,40.103132,-88.230126,7.0464,48.304,764.853333,Walking,High,98.4502,8.4131,15.0783,14.2945,-565.8087,17.1727,-9.1313,-48.5673
01-Nov-2017 17:54:03.589,-0.4144,1.5553,0.4413,0.7671,-1.7382,2.5397,0.0603,0.5446,-0.7869,40.103151,-88.23013,5.0107,51.1401,764.782043,Walking,High,98.4489,8.5268,-3.7765,20.9695,-546.4094,17.1727,-9.1313,-48.5673
01-Nov-2017 17:54:04.590,0.1891,1.7552,-0.238,-2.3561,3.2267,-1.2813,0.0603,0.5446,-0.7869,40.103173,-88.23013,5.0107,53.0603,765.17749,Walking,High,98.4499,8.4369,2.14,20.8706,-549.824,17.1727,-9.1313,-48.5673
01-Nov-2017 17:54:05.591,-0.1578,1.3468,0.2714,-2.1478,-1.412,1.4581,0.0603,0.5446,-0.7869,40.103196,-88.230126,5.5029,46.2613,765.529724,Walking,High,98.4487,8.5426,12.83,14.7993,-565.0382,17.1727,-9.1313,-48.5673
01-Nov-2017 17:54:06.593,0.0057,1.3605,0.2268,2.8546,-0.2624,1.9219,0.0603,0.5446,-0.7869,40.103218,-88.230121,5.2792,40.2162,764.757996,Walking,High,98.4487,8.5426,-1.9836,20.082,-549.4312,17.1727,-9.1313,-48.5673
01-Nov-2017 17:54:07.594,-0.365,0.673,-0.2287,-2.627,-2.2797,-3.1538,0.0603,0.5446,-0.7869,40.10324,-88.230116,5.5252,46.175,764.593018,Walking,High,98.4491,8.5056,-0.3419,20.5428,-552.6616,17.1727,-9.1313,-48.5673
01-Nov-2017 17:54:08.595,-0.3757,0.8837,-0.2246,1.0153,-0.1134,2.2447,0.0603,0.5446,-0.7869,40.103262,-88.230113,5.5252,43.4053,763.695068,Walking,High,98.4495,8.4739,4.9724,18.3362,-557.3715,17.1727,-9.1313,-48.5673
01-Nov-2017 17:54:09.598,-0.3392,1.2742,0.0564,0.7108,0.6804,1.5272,0.0603,0.5446,-0.7869,40.103283,-88.230113,5.5252,33.1141,765.705566,Walking,High,98.4491,8.5056,7.8907,16.9345,-560.3316,17.1727,-9.1313,-48.5673
01-Nov-2017 17:54:10.598,-0.3641,-0.4617,0.0622,-2.4822,0.1411,-1.0984,0.0603,0.5446,-0.7869,40.103298,-88.230114,5.0331,44.5279,766.442444,Walking,High,98.4495,8.4739,-4.0101,19.7617,-550.0967,17.1727,-9.1313,-48.5673
01-Nov-2017 17:54:11.600,-0.2426,2.0784,-0.1158,-0.0331,0.4622,-0.4399,0.0603,0.5446,-0.7869,40.103312,-88.230119,4.4291,50.4199,767.317322,Walking,High,98.4488,8.5347,-2.9671,19.3924,-552.9578,17.1727,-9.1313,-48.5673
01-Nov-2017 17:54:12.602,-0.0171,0.7951,-0.3894,2.2262,-0.215,-1.4826,0.0603,0.5446,-0.7869,40.103329,-88.230123,4.4291,36.3983,765.898804,Walking,High,98.4508,8.3603,11.9279,12.5388,-566.3334,17.1727,-9.1313,-48.5673
01-Nov-2017 17:54:13.604,-0.324,0.5627,0.3591,0.5804,0.4087,1.6563,0.0603,0.5446,-0.7869,40.103347,-88.230126,4.4291,43.6443,766.729797,Walking,High,98.4495,8.4765,-8.5808,19.946,-548.3399,17.1727,-9.1313,-48.5673
01-Nov-2017 17:54:14.606,0.3351,0.5598,0.1576,-0.9626,1.6733,-1.3631,0.0603,0.5446,-0.7869,40.103368,-88.230129,4.6976,39.5594,767.216248,Walking,High,98.4495,8.4765,-0.5639,19.4171,-551.6981,17.1727,-9.1313,-48.5673
01-Nov-2017 17:54:15.607,-0.4046,1.1357,0.1379,2.126,1.4245,-0.7157,0.0603,0.5446,-0.7869,40.103389,-88.230127,4.6976,38.9013,769.368286,Walking,High,98.4495,8.4765,11.9268,12.9132,-566.704,17.1727,-9.1313,-48.5673
01-Nov-2017 17:54:16.610,-0.1565,0.968,-0.0243,2.91,0.3044,1.8226,0.0603,0.5446,-0.7869,40.103409,-88.230124,4.8542,39.4671,772.314087,Walking,High,98.449,8.5135,0.2654,18.9024,-550.0594,17.1727,-9.1313,-48.5673
01-Nov-2017 17:54:17.611,0.8653,1.3429,0.7157,-2.9757,0.9398,-2.3068,0.0603,0.5446,-0.7869,40.103428,-88.230119,4.8542,46.1985,771.939453,Walking,High,98.4501,8.4211,0.937,18.9818,-551.4128,17.1727,-9.1313,-48.5673
01-Nov-2017 17:54:18.612,-0.3597,1.0099,0.0989,-1.0732,-1.2102,0.7667,0.0603,0.5446,-0.7869,40.103448,-88.230112,4.8542,33.465,773.0224,Walking,High,98.449,8.5135,11.4712,12.0053,-569.1116,17.1727,-9.1313,-48.5673
01-Nov-2017 17:54:19.614,0.4456,1.4269,0.0738,2.2598,1.7759,1.1327,0.0603,0.5446,-0.7869,40.103471,-88.230105,4.9884,34.0272,774.778931,Walking,High,98.4491,8.5109,1.837,19.2154,-551.3411,17.1727,-9.1313,-48.5673
01-Nov-2017 17:54:20.615,-0.4444,1.0421,0.3189,-2.8586,-1.2157,-1.8307,0.0603,0.5446,-0.7869,40.103488,-88.230101,4.9884,37.4885,775.29718,Walking,High,98.4491,8.5109,1.3833,19.659,-552.758,17.1727,-9.1313,-48.5673
01-Nov-2017 17:54:21.617,-0.1994,0.6801,0.0552,0.843,0.1669,-0.1265,0.0603,0.5446,-0.7869,40.103507,-88.230099,5.7713,36.5565,776.547119,Walking,High,98.4491,8.5109,3.4619,17.6403,-561.7197,17.1727,-9.1313,-48.5673
01-Nov-2017 17:54:22.619,-0.0728,1.0005,-0.3325,0.5168,3.2831,-0.5129,0.0603,0.5446,-0.7869,40.103528,-88.230098,5.7713,40.0871,777.255371,Walking,High,98.4481,8.5955,14.0419,14.5179,-560.3243,17.1727,-9.1313,-48.5673
01-Nov-2017 17:54:23.620,-0.1078,0.3174,0.4712,0.2618,0.2252,1.2328,0.0603,0.5446,-0.7869,40.103541,-88.2301,4.6976,37.6715,777.684326,Walking,High,98.4499,8.4422,-9.1811,19.865,-548.4869,17.1727,-9.1313,-48.5673
01-Nov-2017 17:54:24.621,0.0479,-0.522,-0.5728,-1.8548,0.5223,-2.152,0.0603,0.5446,-0.7869,40.103558,-88.230099,4.6976,42.1681,778.719177,Walking,High,98.446,8.7725,-1.9208,21.3506,-554.067,17.1727,-9.1313,-48.5673
01-Nov-2017 17:54:25.623,-0.2453,0.775,0.5038,1.2278,1.5246,-0.7813,0.0603,0.5446,-0.7869,40.103576,-88.2301,4.2949,35.8692,780.115112,Walking,High,98.4495,8.4792,14.6137,15.4817,-571.4169,17.1727,-9.1313,-48.5673
01-Nov-2017 17:54:26.625,-0.3993,1.668,0.6281,2.023,-2.2015,2.2788,0.0603,0.5446,-0.7869,40.103591,-88.230101,4.2949,42.0754,780.227051,Walking,High,98.4467,8.7091,-4.9013,22.9095,-545.9297,17.1727,-9.1313,-48.5673
01-Nov-2017 17:54:27.627,0.9275,4.0197,1.9812,-3.1905,-0.8521,-2.8291,0.0603,0.5446,-0.7869,40.103607,-88.230105,4.2949,45.1091,780.081482,Walking,High,98.4482,8.5875,10.192,26.2149,-537.9648,17.1727,-9.1313,-48.5673
01-Nov-2017 17:54:28.628,-0.1695,1.5686,0.5506,0.9614,-0.2703,2.2202,0.0603,0.5446,-0.7869,40.103622,-88.230113,4.0712,44.8107,779.945923,Walking,High,98.4482,8.5875,10.7293,16.6545,-564.9283,17.1727,-9.1313,-48.5673
01-Nov-2017 17:54:29.630,0.5686,1.9512,0.1578,1.2411,-2.0987,2.1111,0.0603,0.5446,-0.7869,40.103636,-88.230123,3.9594,30.3213,780.909302,Walking,High,98.4494,8.4845,3.7757,19.8272,-555.7716,17.1727,-9.1313,-48.5673
01-Nov-2017 17:54:30.630,-0.3876,-0.035,0.5271,-2.6555,0.3365,-1.2141,0.0603,0.5446,-0.7869,40.103649,-88.230132,3.7133,42.2706,781.333618,Walking,High,98.4502,8.4105,-1.3138,19.6351,-551.6157,17.1727,-9.1313,-48.5673
01-Nov-2017 17:54:31.633,-0.535,1.5106,0.3084,0.462,0.3162,-0.1593,0.0603,0.5446,-0.7869,40.103661,-88.230137,3.1765,42.8692,782.35907,Walking,High,98.4494,8.4845,4.5992,18.0336,-556.6975,17.1727,-9.1313,-48.5673
01-Nov-2017 17:54:32.635,-0.3691,1.5419,-0.1672,1.6691,1.27,-1.5878,0.0603,0.5446,-0.7869,40.103678,-88.230141,4.116,37.8985,781.668396,Walking,High,98.4511,8.3365,9.9155,16.8036,-560.4213,17.1727,-9.1313,-48.5673
01-Nov-2017 17:54:33.636,-0.2484,-0.2363,0.2987,0.1397,-0.0988,1.1228,0.0603,0.5446,-0.7869,40.103695,-88.230143,3.9818,37.0844,780.508972,Walking,High,98.4517,8.2837,-11.5031,21.1202,-547.0324,17.1727,-9.1313,-48.5673
01-Nov-2017 17:54:34.637,-0.1598,-0.5156,-0.2894,-1.7683,1.4159,-1.9268,0.0603,0.5446,-0.7869,40.103718,-88.230144,4.116,42.6301,777.261169,Walking,High,98.452,8.2599,-6.2684,21.1607,-553.141,17.1727,-9.1313,-48.5673
01-Nov-2017 17:54:35.638,-0.5053,0.8844,0.399,0.1511,0.4426,0.8746,0.0603,0.5446,-0.7869,40.103741,-88.230145,4.1831,37.7553,774.73468,Walking,High,98.452,8.2599,12.1471,12.5374,-568.6598,17.1727,-9.1313,-48.5673
01-Nov-2017 17:54:36.641,-0.1196,1.5653,0.494,2.6819,-0.2245,2.2764,0.0603,0.5446,-0.7869,40.103762,-88.230145,4.7871,37.5957,771.416626,Walking,High,98.4526,8.207,-7.9773,20.1038,-546.917,17.1727,-9.1313,-48.5673
01-Nov-2017 17:54:37.643,-0.3658,0.7669,-0.4018,-2.3721,-1.8875,-2.2323,0.0603,0.5446,-0.7869,40.103785,-88.230146,4.7871,37.1351,771.073547,Walking,High,98.4535,8.1304,-0.4142,20.3186,-551.6137,17.1727,-9.1313,-48.5673
01-Nov-2017 17:54:38.645,-1.0635,1.0969,0.3967,1.1911,0.2914,0.2332,0.0603,0.5446,-0.7869,40.103806,-88.230146,4.7647,40.6416,772.16272,Walking,High,98.4552,7.9904,5.9452,19.3194,-558.0415,17.1727,-9.1313,-48.5673
01-Nov-2017 17:54:39.645,0.0741,1.7699,0.0827,-0.2216,1.0431,-0.2795,0.0603,0.5446,-0.7869,40.103827,-88.230143,4.0489,37.3158,771.960876,Walking,High,98.454,8.0934,6.8427,19.1013,-559.0999,17.1727,-9.1313,-48.5673
01-Nov-2017 17:54:40.781,-0.3739,-0.4822,0.2618,-0.8922,0.5258,-0.0431,0.0603,0.5446,-0.7869,40.10385,-88.230137,3.8923,43.7946,770.260986,Walking,High,98.454,8.0934,-1.2341,22.3395,-549.1851,17.1727,-9.1313,-48.5673
01-Nov-2017 17:54:41.648,-0.5103,1.7893,-0.309,0.117,0.2916,-1.6444,0.0603,0.5446,-0.7869,40.103877,-88.230135,5.6595,37.104,766.251221,Walking,High,98.454,8.0934,-1.6316,21.422,-558.3431,17.1727,-9.1313,-48.5673
01-Nov-2017 17:54:42.649,-0.3799,1.3548,-0.0284,1.2337,-1.583,-1.6447,0.0603,0.5446,-0.7869,40.103907,-88.230128,5.6595,32.1878,758.935425,Walking,High,98.4551,7.9983,11.2545,18.6102,-564.4592,17.1727,-9.1313,-48.5673
01-Nov-2017 17:54:43.650,-0.1451,-0.3205,0.2508,0.6204,-0.1905,1.5304,0.0603,0.5446,-0.7869,40.103931,-88.230124,5.5924,38.4099,759.990112,Walking,High,98.4568,7.8503,-9.9349,24.282,-549.1062,17.1727,-9.1313,-48.5673
01-Nov-2017 17:54:44.652,-0.2582,1.1569,0.0434,-1.9231,1.1499,-2.4169,0.0603,0.5446,-0.7869,40.103957,-88.230121,5.5924,49.6287,760.862,Walking,High,98.456,7.9243,1.9012,24.7612,-554.5776,17.1727,-9.1313,-48.5673
01-Nov-2017 17:54:45.654,-0.3226,-0.0489,-0.2086,1.4015,2.4691,-0.986,0.0603,0.5446,-0.7869,40.103984,-88.230119,5.4581,45.6103,761.303528,Walking,High,98.4581,7.742,13.2834,20.2823,-562.5781,17.1727,-9.1313,-48.5673
01-Nov-2017 17:54:46.656,-0.0663,0.3162,0.4604,1.9059,-3.8272,3.0854,0.0603,0.5446,-0.7869,40.104011,-88.230116,5.5924,41.3672,761.601318,Walking,High,98.4581,7.742,-12.2433,21.044,-543.1285,17.1727,-9.1313,-48.5673
01-Nov-2017 17:54:47.657,-0.1183,-0.5986,-0.2122,-2.6519,1.9004,-1.2774,0.0603,0.5446,-0.7869,40.104036,-88.230112,5.5924,40.3984,761.536011,Walking,High,98.4597,7.6099,-6.4868,19.137,-550.9128,17.1727,-9.1313,-48.5673
01-Nov-2017 17:54:48.659,-0.4329,0.5476,0.3295,-0.413,-0.5112,0.9458,0.0603,0.5446,-0.7869,40.104063,-88.230111,5.5924,44.8182,761.497986,Walking,High,98.4598,7.594,15.4507,14.5966,-566.7826,17.1727,-9.1313,-48.5673
01-Nov-2017 17:54:49.660,-0.118,0.903,0.5521,2.3504,-1.0121,3.0986,0.0603,0.5446,-0.7869,40.104088,-88.230114,5.3687,37.5199,761.984192,Walking,High,98.4598,7.594,-12.6997,21.1108,-545.6747,17.1727,-9.1313,-48.5673
01-Nov-2017 17:54:50.662,-0.0379,2.5875,-0.4709,-3.1652,-1.9102,-3.222,0.0603,0.5446,-0.7869,40.104111,-88.230118,5.3687,39.5813,761.846802,Walking,High,98.4617,7.4302,-1.7658,24.206,-551.4852,17.1727,-9.1313,-48.5673
01-Nov-2017 17:54:51.663,-0.0358,0.3748,0.0754,0.6446,-0.3365,2.1673,0.0603,0.5446,-0.7869,40.104138,-88.230121,6.9345,26.3182,762.119141,Walking,High,98.4628,7.343,9.1405,15.9559,-570.6259,17.1727,-9.1313,-48.5673
01-Nov-2017 17:54:52.665,-0.6202,1.6701,0.4524,1.6318,2.0476,4.0594,0.0603,0.5446,-0.7869,40.104168,-88.230122,7.024,29.629,761.858826,Walking,High,98.4617,7.4302,-9.0325,22.7165,-548.4551,17.1727,-9.1313,-48.5673
01-Nov-2017 17:54:53.667,-0.3224,4.1593,-0.2677,-2.3587,-1.3821,-1.9406,0.0603,0.5446,-0.7869,40.104195,-88.230124,6.9345,31.91,761.798767,Walking,High,98.463,7.3219,-4.8462,23.7984,-553.7198,17.1727,-9.1313,-48.5673
01-Nov-2017 17:54:54.668,-0.1783,1.2097,0.0918,1.0106,0.3157,1.406,0.0603,0.5446,-0.7869,40.104228,-88.230125,7.024,34.4547,763.223328,Walking,High,98.4614,7.4619,8.4737,18.8053,-566.7639,17.1727,-9.1313,-48.5673
01-Nov-2017 17:54:55.670,-0.0949,1.5791,0.2799,1.7962,-1.7779,1.4823,0.0603,0.5446,-0.7869,40.104258,-88.230127,5.9503,33.3772,763.734314,Walking,High,98.4629,7.3324,-1.4625,22.3353,-550.5337,17.1727,-9.1313,-48.5673
01-Nov-2017 17:54:56.672,-0.203,0.7225,-0.4115,-2.1139,-0.1726,-1.5122,0.0603,0.5446,-0.7869,40.104281,-88.230126,4.7871,37.094,764.516113,Walking,High,98.4614,7.4619,-3.7121,23.5895,-550.1297,17.1727,-9.1313,-48.5673
01-Nov-2017 17:54:57.673,-0.4481,0.6912,-0.2013,0.2759,-0.2688,-0.8714,0.0603,0.5446,-0.7869,40.104309,-88.230123,7.449,42.0071,762.260498,Walking,High,98.4612,7.4751,4.7398,21.7054,-559.7312,17.1727,-9.1313,-48.5673
01-Nov-2017 17:54:58.677,-0.3823,1.3901,0.1106,-6.0184,-3.456,0.8707,0.0603,0.5446,-0.7869,40.104336,-88.230121,5.2121,29.6751,762.483582,Walking,High,98.4612,7.4751,4.5138,21.4026,-560.1832,17.1727,-9.1313,-48.5673
01-Nov-2017 17:54:59.677,-0.2795,-0.0078,0.2445,1.1226,-0.6365,2.4559,0.0603,0.5446,-0.7869,40.104355,-88.230121,5.2121,37.3886,763.160034,Walking,High,98.4623,7.3853,-11.2107,22.8439,-549.7145,17.1727,-9.1313,-48.5673
